review_id,review_text,star_rating,date,app_id,app_category,category_label,category_name
570b5412-5b91-48bb-8c06-963879515606,Android (Oxygen OS 16): home screen widget is broken after the last update.,1,2026-06-16 18:22:10,com.todoist,productivity,0,Bug Report
515ec419-cce5-41da-aaff-5779f2031805,"EDIT: I reached out to support as advised in the response but they were not willing to do anything. I have used Todoist since 2010 but will have to look for another app. I paid for pro for many of those years but $60/year has become way too much. Some of us do not use the AI features, and just need reminders and more than 5 projects. For those basic needs, the new pricing makes it not worth it. Maybe come up with subscription tiers?",2,2026-06-16 16:36:06,com.todoist,productivity,1,Feature Request
75f42825-a30b-4237-9afe-c051a23b6e63,"not working on oneplus 9rt , can't login",1,2026-06-16 16:35:08,com.todoist,productivity,0,Bug Report
aa395a6b-07b5-422e-960e-e1317436b2ac,"Yesterday I mentioned that a task disappeared twice (after I recreated it). Can't find it in completed tasks also. And, of course, Todoist doesn't have a trash bin for deleted tasks. UPD The problem was that Todoist Web can't find tasks by substring",1,2026-06-16 03:31:49,com.todoist,productivity,0,Bug Report
41f403b4-c9a4-4bc3-bc29-756df20edac7,"Installed it, created an account, realized I needed something else. this took me two minutes. Figuring out how to delete the account took ten minutes. huge waste of time",1,2026-06-15 19:18:12,com.todoist,productivity,2,UX Feedback
31c14375-9b10-4d89-81f7-4bef1548ffa8,good app for make to do list.,5,2026-06-15 14:02:14,com.todoist,productivity,3,Positive Praise
c50a1cdf-1d87-49c3-9c8b-795c37c12d11,very frustrating. Installed the app. Stuck on the welcome page,1,2026-06-15 13:13:31,com.todoist,productivity,2,UX Feedback
00f57c43-15eb-462c-8770-a9e16f982f5c,Great system to organize lists and prioritize tasks,5,2026-06-14 19:32:22,com.todoist,productivity,3,Positive Praise
58abf8da-c5cd-46ae-bfe8-13c73e5f1e9a,it feels very basic and constricting without premium. especially reminders features. Definitely not the best habit tracker out there but the only one with an API. Depends on the user and their use case. Definitely not for everyone.,3,2026-06-14 16:24:46,com.todoist,productivity,2,UX Feedback
d02e5964-78a6-47ef-9aec-b47c3ef74764,The app is frozen in the welcome screen.,2,2026-06-14 09:47:40,com.todoist,productivity,0,Bug Report
8ba7b3f2-761a-40e6-9bb0-16f43394372e,Love it! Pro is totally worth it as well!,5,2026-06-13 14:10:24,com.todoist,productivity,3,Positive Praise
89d41a30-f268-494a-ac0f-d00e20ae02e3,"I'm facing one issue: Even though I turned on pin reminders, It's disappearing by clicking clear all in notifications.",5,2026-06-11 10:29:47,com.todoist,productivity,0,Bug Report
ef9913c8-afca-4e66-a71a-3c9c0141ee48,I've been using this for over 6 years. Unfortunately the state of the app has decayed to a point where I need to find another alternative :(,1,2026-06-11 08:16:59,com.todoist,productivity,0,Bug Report
7c0575d9-83f0-42db-bee5-7fb17e1a75ae,the voice capture is very accurate and the way it adds to the existing items as you speak is impressive. thank you to the team that created this 🙏 ❤️,5,2026-06-10 15:05:30,com.todoist,productivity,3,Positive Praise
78bfe783-51b0-4408-ba6c-5b6479735700,it is an amazing app it helped me to organize my tasks thanks to who work in this app,5,2026-06-10 10:44:11,com.todoist,productivity,3,Positive Praise
3b31532a-4fb7-48b7-8666-764821527cfd,"you need to fix your unsubscribe function, it doesn't work",2,2026-06-10 07:39:52,com.todoist,productivity,0,Bug Report
1082fc14-49ac-461b-a1ff-700ecb7931f8,"too much price for the essential features,and does not have a lifetime access, only recurring plan.",1,2026-06-10 06:09:45,com.todoist,productivity,1,Feature Request
c3c44b59-cf8d-4ace-ad3c-ce220041f4f6,wife loves it. its what I been telling her to do for the longest. glad theres an app to make it easy. highly recommend,5,2026-06-09 17:30:27,com.todoist,productivity,3,Positive Praise
a34628d8-e5cc-4c57-8e6d-c248514c50cf,"signup was difficult, google failed authentication, password kept on getting rejected, uninstalled downloaded another app",1,2026-06-09 14:45:16,com.todoist,productivity,0,Bug Report
9df9ffb1-29b7-454c-8347-be5b7f4f5f56,"Everything I try, connect by e-mail, with google, with facebook... fails and tells me to try later. so annoying!!!",1,2026-06-09 14:31:53,com.todoist,productivity,2,UX Feedback
41e36cb3-a937-4d99-9a9c-9d19089ef3df,"put 128 characters for password, ""password is too easy""",1,2026-06-09 14:22:11,com.todoist,productivity,0,Bug Report
fbc0d8ed-0214-4d18-959a-f4ec579f7c9a,It's impossible to log into the application with your Google account it keeps throwing exceptions.,1,2026-06-09 11:55:35,com.todoist,productivity,0,Bug Report
7c6b997a-a69f-4629-b302-96c19b0c0733,"I'm not sure if it just me or system, but for odd reason I wasn't pleased with login system where I had two device to login with same account but one was able to login just fine and the other has login issues or incorrect credentials even using the right password and email. Not very first good impression.",1,2026-06-09 07:56:55,com.todoist,productivity,0,Bug Report
7121f042-8ac6-42fa-b7e1-f883c77185eb,Cant authenticate sign in with Google account and cannot create a new account because no password is accepted. completely unusable.,1,2026-06-09 01:12:29,com.todoist,productivity,0,Bug Report
828fefd9-eefa-4367-8a24-601e53b71ec7,i couldn't even sign up...All methods failed..Do fix it..,1,2026-06-08 19:28:36,com.todoist,productivity,0,Bug Report
9014eb3d-e0a1-4eca-9243-c827d743dd49,Perfect app for me! This helps me get organized.,5,2026-06-08 16:21:45,com.todoist,productivity,3,Positive Praise
ff85bcbc-0853-4bde-a3b8-c2c08ef95843,unusable for me. kept saying couldn't authenticate with Gmail then when I tried to make an account the password was to weak no matter what I put. I was excited for this but immediately got my hopes crushed lol,1,2026-06-08 15:04:29,com.todoist,productivity,1,Feature Request
0e878a08-6f14-4399-88e6-350e8b6c33af,"If any app asks me for a review, I give it a 1 star.",1,2026-06-08 11:35:08,com.todoist,productivity,0,Bug Report
6e231f54-8826-4fa1-b8f8-439a2de68bc2,really great app. amazing widget as well,5,2026-06-07 22:30:04,com.todoist,productivity,3,Positive Praise
ace3e6aa-a7fd-4a60-b241-521cb71561e9,Excellent todo list app. Syncs across all my devices.,5,2026-06-07 11:32:54,com.todoist,productivity,3,Positive Praise
d977c822-a6ac-4503-9349-9f30543247c2,Started using it and looks great so far,5,2026-06-05 07:52:49,com.todoist,productivity,3,Positive Praise
662ba063-a673-4827-ac46-95b540a6e04f,"Fast customer support is always helpful and provides quick assistance,",5,2026-06-04 17:27:46,com.todoist,productivity,3,Positive Praise
827ab590-a294-43eb-8f93-4ef66bcb7186,I completely changed my life more planned day. It's a super app.,5,2026-06-04 02:56:27,com.todoist,productivity,3,Positive Praise
3d5e4dd8-032e-4086-838b-9dff7209478a,like guys its literally awesome I thought all good ones are paid I'm so glad,5,2026-06-03 20:44:26,com.todoist,productivity,3,Positive Praise
0ca52b1a-2049-4458-b662-fec0a042f984,"As soon as I learned you have to PAY to use a calendar view, this app because as good as useless to me. Deleted my account.",1,2026-06-03 00:14:39,com.todoist,productivity,2,UX Feedback
7b54b3bb-8c8d-451a-892e-f11d806b278a,I love this app. I find myself even more productive than before. I also love the widgets the app provides.,5,2026-06-02 09:36:16,com.todoist,productivity,3,Positive Praise
cb720479-c464-4f69-b9a8-b6da78438718,It's was really good it's was useful and I am so proud to use this app,5,2026-06-01 18:03:04,com.todoist,productivity,3,Positive Praise
11844e14-baec-4a9e-88e3-42674c8177d9,So much is premium but still great app,3,2026-06-01 14:57:19,com.todoist,productivity,2,UX Feedback
7934eae9-6ed6-4e98-a619-c267b4214f8d,You should be adding option to fail the task as welll. Daily tasks need to be failed to know which day it wasnt done. Also report on weekly basis to see what has been done or failed.,4,2026-06-01 04:19:05,com.todoist,productivity,0,Bug Report
c40ae425-9f50-4490-b8e7-7f4e85c66402,"Buggy UI in the latest. Will try to find a working version from a few years back or else stop using it. When completing a task a pop-up message stays on forever preventing me from reading what's underneath it unless I restart. There should be an option for small pop-ups out of the way that disappear far quicker then they currently do. The Undo option should be available somewhere in a menu, not in my face preventing me from using the app and wasting my time waiting for it.",2,2026-05-31 22:49:43,com.todoist,productivity,2,UX Feedback
226c6f6e-5096-4367-8515-4bc565bd285d,It actually does what I want it to do. very useful!,5,2026-05-31 20:42:07,com.todoist,productivity,1,Feature Request
286db629-6931-402c-afb8-23f5a9029674,"I didn't appreciate the visually distracting confetti effect just because I completed a first task setting it up. SEEMS LIKE A CRUEL THING TO PUT IN A NEURO DIVERSE APP! I tried stopping it by going back a page and I was right back to the email verification page, then things froze. I could no longer set the morning task list, it stayed at the 'Off' position. Same trying to set the evening review, however many times I clicked. That's when I uninstalled it, within 5 minutes of downloading. 👎🏻",1,2026-05-30 19:33:57,com.todoist,productivity,0,Bug Report
589720de-d3fa-4a14-8816-eff9e53112d3,good application service best 👍,5,2026-05-30 04:21:36,com.todoist,productivity,3,Positive Praise
1ec9765e-761c-4260-a5bb-008445e40b8f,pretty straightforward and easy to use. helps me remember tasks.,5,2026-05-28 22:35:14,com.todoist,productivity,3,Positive Praise
f3666d9c-1e11-4678-8609-87000b4d8776,one of craziest application for improving productivity ✨,5,2026-05-28 19:54:32,com.todoist,productivity,3,Positive Praise
97ec2b9b-b22b-4eb0-a317-3bcef9e25ceb,"March 2026: Terrible in markdown writing, web version is much better. May 2026 edit: Why don't you STILL fix the markdown formatting in mobile app?? It should be same with the web version. For example, whenever I write ""-"" it automatically turns to a bullet point in web app, but nothing changes during real-time writing in mobile app, and it's really frustrating.",1,2026-05-28 19:43:44,com.todoist,productivity,2,UX Feedback
d3df7fe1-5686-445e-8122-39dd81e2bfc7,"The daily repeat tasks aren't repeating. I select ""every day"" but it doesn't show up the next day after I've finished it. Maybe I'm using the app wrongly and it's for something else.",1,2026-05-28 07:59:20,com.todoist,productivity,0,Bug Report
d66808ca-589d-4fc3-9f2c-3003df97ac32,"I love this app. I can leave voice notes, including date and time, and the app picks that up and schedules my tasks. The paid version (only $60 per year) syncs with my Pocket AI device to draw tasks from those notes, as well as with my calendar. Simple, effective layouts within the app. Highly recommend.",5,2026-05-27 17:44:39,com.todoist,productivity,3,Positive Praise
953cc26f-0eae-45bd-8bf6-ff9632d95675,Can you add a lifetime Purchase option ?,3,2026-05-27 15:53:09,com.todoist,productivity,1,Feature Request
c6cfabbf-6d75-4715-90ac-df992ac825d7,"Recurring daily task handling has a bug. Example: I created a daily “Take medicine” task at 11:30 PM. If I forget to mark the 25-May task complete and complete it on 26-May, the app also automatically completes the 26-May task. Only the overdue task should be completed, not today’s upcoming recurring task.",1,2026-05-26 14:06:03,com.todoist,productivity,0,Bug Report
1f155be4-de5b-41cb-b336-9fb154e2a943,doesn't point out when a check list has a duplicate item,1,2026-05-26 04:09:48,com.todoist,productivity,0,Bug Report
ea1a7869-c714-45d3-ad6f-f16c0c37a084,the best app for planning,5,2026-05-23 05:28:55,com.todoist,productivity,3,Positive Praise
ae5cccba-01ce-47d5-a175-93db1e6cc415,"A very well designed & thought out app. It would be great if Todoist had an AMOLED Black background. So if you're listening developers, please introduce an AMOLED Black background.",5,2026-05-19 11:20:07,com.todoist,productivity,1,Feature Request
cc51caaa-2505-4660-b38e-a0f1c1b2b405,still getting the hang of it. I think this is a good app. Still new. not very used to it yet.,5,2026-05-19 11:17:57,com.todoist,productivity,3,Positive Praise
63ce5d89-7222-4ce0-b086-1ca1d297c186,helps me organize my days in the future,5,2026-05-18 20:52:40,com.todoist,productivity,3,Positive Praise
f48cfcd9-8eb3-4ddc-9acc-1aaf28bdced7,"great app, very useful and easy to use",5,2026-05-18 17:46:13,com.todoist,productivity,3,Positive Praise
91559b1a-ecf8-4bac-ba82-5807a27e4cce,"very good experience,good for busy people.",5,2026-05-18 16:18:09,com.todoist,productivity,3,Positive Praise
04b856aa-4135-4811-8ace-1cec25cb8dc4,I need to see a one month calendar and scroll to the next month and the next month. I travel extensively and need to set date and figure things out a see a monthly calendar is a must have so I can plan!,2,2026-05-17 22:16:19,com.todoist,productivity,0,Bug Report
55d1dcd6-b82c-4185-9a7c-5f2240e62e16,this app was good..it help me to consistent my new daily routine,5,2026-05-16 13:50:17,com.todoist,productivity,3,Positive Praise
bd26449c-9018-46a1-9ae1-853f11290b90,I don't want to have to log on to a service just to create a to do list on my phone!,1,2026-05-16 13:21:24,com.todoist,productivity,1,Feature Request
387a89c6-7288-4763-a60c-7eccf3f71ce4,"single most annoying thing about this app is the inability to set tasks which do not skip dates if cleared late eg if I have a date based task that needs doing on specific date eg I clear task for 7th on the 13th I do not want the next task being set on 14th, I want it to reset for the next date due eg the 8th, I don't care that this date is in the past",3,2026-05-16 11:54:25,com.todoist,productivity,1,Feature Request
2406829a-180f-4fc7-b69a-1598445d9dd3,"Can't live without this app. Has saved me from missing deadlines countless times. Probably the best app I've ever used. The organization and customization features are logical and the app feels great to use. UX & UI team did their homework and I commend them for it. To be honest, if I could give this app 6 stars, I would. Not to mention all the features you get for free! My favorites are the cross-device sync and the developer API. Anyway, get this app. Your future self will thank you",5,2026-05-16 04:50:42,com.todoist,productivity,3,Positive Praise
832dc5b1-14fa-4074-96ff-dba3d58c37e6,"Having used a variety of To Do tools in the past Todoist is by far the best tool. The use of natural language to enter task scheduling (rather than using a cumbersome drop-down calendar approach) is what makess Todoist a great app. Overall a joy to use, the reminders are persistent yet not obtrusive, but also suggest rescheduling uncompleted tasks which were due in the past.",5,2026-05-16 04:35:08,com.todoist,productivity,3,Positive Praise
d88c5888-1ac7-4424-bbda-e37895d152f6,I love the integration with Claude,5,2026-05-15 00:32:46,com.todoist,productivity,3,Positive Praise
5ce9c87c-e834-48ef-959c-80ef67ae48e1,"Cannot increase the font size. New fonts are horrible. Increasing the fonts at the system level impacts all the apps, and the issue is with this one after the change. This issue has been present for a long time, since fonts were changed without in-app option to change them.",1,2026-05-14 03:58:22,com.todoist,productivity,0,Bug Report
7d4a0b43-7771-47ba-bced-89fdb5c2d6ea,"either I can't find it or the feature is missing to undo task, you can hit undo within a few secs but after that you can't undo actions. also no ability to view history of the completed tasks. a log of what was done would be nice",2,2026-05-13 18:52:33,com.todoist,productivity,1,Feature Request
490f4f82-c70a-41f8-b7f0-ca458943709e,Reminders constantly drop off the tasks failing to send a notification which is key for my use. Seems to be a known issue for users going on for a while. Will uninstall and try other apps.,1,2026-05-13 18:10:45,com.todoist,productivity,0,Bug Report
d18d1385-2a86-4a23-8e24-68f56f89af6f,they never reminders to complete all day by day homework,1,2026-05-13 14:39:00,com.todoist,productivity,0,Bug Report
0eb13986-36bb-4a5b-ab48-d6c19660fa52,The features are okay but it is very annoying that they send email reminders with no straightforward way to turn all emails off at once.,2,2026-05-13 07:59:04,com.todoist,productivity,2,UX Feedback
